id_sale,qty_sale,total_price,date_sale,status,created_at,updated_at
3052,1,25000,2022-01-21,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3053,5,115000,2022-01-21,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3054,1,25000,2022-01-21,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3055,5,116000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3056,1,22000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3057,3,69000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3058,4,83000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3059,4,86000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3060,5,101000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3061,1,18000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3062,1,25000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3063,5,104000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3064,3,65000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3065,3,68000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3066,4,83000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3067,3,66000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3068,5,116000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3069,1,18000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3070,1,18000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3071,2,47000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3072,1,18000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3073,2,43000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3074,5,108000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3075,1,22000,2022-01-22,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3076,5,105000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3077,1,25000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3078,1,22000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3079,1,18000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3080,2,47000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3081,1,18000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3082,3,54000,2022-01-23,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3083,2,43000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3084,5,104000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3085,2,47000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3086,3,68000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3087,1,18000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3088,5,108000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3089,4,80000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3090,4,97000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3091,5,119000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3092,5,101000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3093,5,108000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3094,5,105000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3095,1,25000,2022-01-24,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3096,3,65000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3097,3,66000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3098,5,98000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3099,4,100000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3100,5,90000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3101,1,22000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3102,5,108000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3103,5,115000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3104,3,62000,2022-01-25,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3105,5,108000,2022-01-26,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3106,2,44000,2022-01-26,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3107,4,76000,2022-01-26,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3108,4,93000,2022-01-26,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3109,2,40000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3110,5,104000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3111,1,25000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3112,1,22000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3113,3,68000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3114,5,111000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3115,4,90000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3116,2,36000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3117,5,112000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3118,3,69000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3119,2,43000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3120,1,22000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3121,1,25000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3122,4,97000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3123,2,43000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3124,4,90000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3125,5,104000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3126,1,22000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3127,2,44000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3128,2,47000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3129,1,25000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3130,1,18000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3131,2,43000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3132,3,69000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3133,3,54000,2022-01-27,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3134,2,47000,2022-01-28,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3135,3,68000,2022-01-28,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3136,3,75000,2022-01-28,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3137,3,68000,2022-01-28,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3138,2,40000,2022-01-28,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3139,2,36000,2022-01-28,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3140,5,102000,2022-01-29,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3141,3,58000,2022-01-29,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3142,2,47000,2022-01-29,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3143,2,40000,2022-01-29,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3144,5,112000,2022-01-29,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3145,2,40000,2022-01-29,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3146,5,108000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3147,5,98000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3148,5,94000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3149,4,97000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3150,2,43000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3151,1,18000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3152,1,22000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3153,3,75000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3154,1,18000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3155,4,93000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3156,3,65000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3157,1,25000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3158,5,112000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3159,4,91000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3160,1,22000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3161,4,86000,2022-01-30,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3162,3,62000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3163,2,40000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3164,3,66000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3165,3,75000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3166,4,87000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3167,3,72000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3168,2,47000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3169,5,108000,2022-01-31,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3170,5,111000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3171,1,22000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3172,5,118000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3173,5,108000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3174,5,108000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3175,2,36000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3176,1,25000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3177,4,97000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3178,3,65000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3179,5,115000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3180,3,65000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3181,2,44000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3182,4,91000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3183,4,83000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3184,4,76000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3185,3,68000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3186,4,83000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3187,3,65000,2022-02-01,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3188,3,68000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3189,4,91000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3190,3,65000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3191,5,112000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3192,2,40000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3193,3,65000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3194,2,47000,2022-02-02,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3195,4,79000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3196,1,25000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3197,1,25000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3198,2,44000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3199,3,68000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3200,5,94000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3201,3,65000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3202,5,115000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3203,1,25000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3204,3,69000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3205,3,65000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3206,5,105000,2022-02-03,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3207,2,43000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3208,4,90000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3209,5,105000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3210,5,101000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3211,5,108000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3212,1,25000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3213,2,50000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3214,2,36000,2022-02-04,accepted,2023-07-19 15:01:37,2023-07-19 15:01:37
3215,4,79000,2022-02-04,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3216,5,119000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3217,4,79000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3218,5,101000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3219,4,83000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3220,4,91000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3221,5,109000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3222,3,68000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3223,4,87000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3224,1,25000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3225,1,25000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3226,2,43000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3227,3,62000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3228,2,43000,2022-02-05,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3229,4,79000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3230,5,119000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3231,4,83000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3232,4,87000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3233,2,40000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3234,5,108000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3235,4,97000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3236,1,22000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3237,4,91000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3238,3,61000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3239,1,22000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3240,3,58000,2022-02-06,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3241,1,25000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3242,5,98000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3243,2,40000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3244,2,50000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3245,4,87000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3246,4,91000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3247,2,36000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3248,3,65000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3249,4,91000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3250,4,83000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3251,2,40000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3252,1,22000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3253,2,47000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3254,5,111000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3255,4,79000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3256,2,40000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3257,1,22000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3258,5,102000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3259,3,66000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3260,2,36000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3261,5,112000,2022-02-07,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3262,4,87000,2022-02-08,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3263,1,18000,2022-02-08,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3264,3,58000,2022-02-08,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3265,5,94000,2022-02-08,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3266,5,104000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3267,4,86000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3268,2,47000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3269,3,62000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3270,3,54000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3271,3,68000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3272,4,93000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3273,1,25000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3274,1,22000,2022-02-09,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3275,1,22000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3276,5,106000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3277,1,22000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3278,2,36000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3279,5,115000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3280,3,72000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3281,5,94000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3282,3,69000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3283,2,43000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3284,2,40000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3285,3,61000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3286,3,68000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3287,1,25000,2022-02-10,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3288,3,68000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3289,2,40000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3290,5,115000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3291,2,47000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3292,5,105000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3293,2,44000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3294,4,87000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3295,5,112000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3296,5,109000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3297,1,22000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3298,2,47000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3299,4,79000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3300,2,47000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3301,5,101000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3302,2,47000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3303,2,36000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3304,1,18000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3305,2,47000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3306,1,18000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3307,4,79000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3308,1,22000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3309,2,44000,2022-02-11,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3310,5,108000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3311,1,25000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3312,1,18000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3313,5,108000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3314,5,108000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3315,5,115000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3316,3,58000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3317,2,40000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3318,3,72000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3319,5,110000,2022-02-12,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3320,3,75000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3321,4,87000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3322,4,87000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3323,4,84000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3324,3,58000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3325,5,102000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3326,4,86000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3327,2,47000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3328,5,101000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3329,3,66000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3330,1,18000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3331,2,44000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3332,1,22000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3333,5,112000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3334,2,36000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3335,3,68000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3336,3,65000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3337,3,65000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3338,1,22000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3339,1,22000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3340,5,109000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3341,1,18000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3342,2,36000,2022-02-13,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3343,2,43000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3344,3,62000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3345,1,25000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3346,2,43000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3347,5,119000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3348,4,93000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3349,5,104000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3350,4,87000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3351,5,101000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3352,5,97000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3353,2,47000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3354,5,101000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3355,2,43000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
3356,4,83000,2022-02-14,accepted,2023-07-19 15:01:38,2023-07-19 15:01:38
